metroID,metroName,City,State,09WhiteCount,09BlackCount,09HispCount,09AsianCount,09OtherCount,09TotalCount,09WhitePerc,09BlackPerc,09HispPerc,09AsianPerc,09OtherPerc,09WhiteBlackDiss,09WhiteHispDiss,09WhiteAsianDiss,09BlackHispDiss,09BlackAsianDiss,09HispAsianDiss,00WhitsCount,00BlackCount,00HispCount,00AsianCount,00OtherCount,00TotalCount,00WhitePerc,00BlackPerc,00HispPerc,00AsianPerc,00OtherPerc,00WhiteBlackDiss,00WhiteHispDiss,00WhiteAsianDiss,00BlackHispDiss,00BlackAsianDiss,00HispAsianDiss,90WhitsCount,90BlackCount,90HispCount,90AsianCount,90OtherCount,90TotalCount,90WhitePerc,90BlackPerc,90HispPerc,90AsianPerc,90OtherPerc,90WhiteBlackDiss,90WhiteHispDiss,90WhiteAsianDiss,90BlackHispDiss,90BlackAsianDiss,90HispAsianDiss,80WhitsCount,80BlackCount,80HispCount,80AsianCount,80OtherCount,80TotalCount,80WhitePerc,80BlackPerc,80HispPerc,80AsianPerc,80OtherPerc,80WhiteBlackDiss,80WhiteHispDiss,80WhiteAsianDiss,80BlackHispDiss,80BlackAsianDiss,80HispAsianDiss
24780,"Greenville, NC Metropolitan Statistical Area",Greenville,NC,99989,59010,9108,1853,2373,172333,58.02,34.24,5.29,1.08,1.38,31.4,42.02,34.46,30.47,54.97,69.4,91121,53206,5727,1768,950,152772,59.65,34.83,3.75,1.16,0.62,31.05,33.55,32.59,28.9,52.01,58.69,78907,42318,1146,695,242,123308,63.99,34.32,0.93,0.56,0.2,37.28,22.01,41.54,29.48,68.49,54.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24860,"Greenville-Mauldin-Easley, SC Metropolitan Statistical Area",Greenville-Mauldin-Easley,SC,458441,102776,36296,10500,8049,616062,74.41,16.68,5.89,1.7,1.31,44.03,40.35,48.15,42.36,66.11,57.2,434982,96409,17514,7686,3349,559940,77.68,17.22,3.13,1.37,0.6,45.86,37.09,42.44,45.08,61.18,44.94,384055,80627,3810,2929,732,472153,81.34,17.08,0.81,0.62,0.16,50.61,25.89,45.9,50.32,65.32,39.19,306339,56245,2702,1092,827,367205,83.42,15.32,0.74,0.3,0.23,55.82,24.03,39.54,47.49,63.28,41.42
25060,"Gulfport-Biloxi, MS Metropolitan Statistical Area",Gulfport-Biloxi,MS,171409,47176,8219,5850,5116,237770,72.09,19.84,3.46,2.46,2.15,41.52,33.03,46.38,37.16,56.56,43.2,185045,46272,5855,6386,2632,246190,75.16,18.8,2.38,2.59,1.07,45.06,24.21,38.85,39.04,43.43,32.33,162121,37173,3542,4369,655,207860,78,17.88,1.7,2.1,0.32,44.4,22.42,49.57,45.4,50.41,47.7,150897,34684,3540,1802,881,191804,78.67,18.08,1.85,0.94,0.46,49.27,21.25,41.27,50.33,54.21,33.91
25180,"Hagerstown-Martinsburg, MD-WV Metropolitan Statistical Area",Hagerstown-Martinsburg,MD,226167,18865,6998,2647,4842,259519,87.15,7.27,2.7,1.02,1.87,47.76,29.76,43.12,45.1,52.76,44.3,201847,14820,2850,1893,1361,222771,90.61,6.65,1.28,0.85,0.61,53.48,21.85,27.9,42.33,52.59,26.55,180543,9406,1354,1066,405,192774,93.66,4.88,0.7,0.55,0.21,61.51,27.78,35.37,45.43,48.68,27.36,107067,4718,665,393,243,113086,94.68,4.17,0.59,0.35,0.21,72.91,24.04,29.93,62.35,65.94,20.78
25260,"Hanford-Corcoran, CA Metropolitan Statistical Area",Hanford-Corcoran,CA,55815,11360,70992,4838,3691,146696,38.05,7.74,48.39,3.3,2.52,31.2,38.59,27.65,39.09,40.04,48.46,53817,10952,56461,5047,3184,129461,41.57,8.46,43.61,3.9,2.46,44.1,36.65,33.62,28.47,49.65,51.43,54426,7747,34551,3408,1337,101469,53.64,7.63,34.05,3.36,1.32,46.8,37.97,35.39,28.56,51.71,52.96,47211,3504,19827,1976,1220,73738,64.03,4.75,26.89,2.68,1.65,45.26,38.05,35.73,43.09,49.88,59.14
25420,"Harrisburg-Carlisle, PA Metropolitan Statistical Area",Harrisburg-Carlisle,PA,439599,50205,19973,11943,7586,529306,83.05,9.49,3.77,2.26,1.43,68.98,50.62,43.13,32.29,58.18,52.22,433044,50014,13588,9816,2612,509074,85.07,9.82,2.67,1.93,0.51,69.54,52.28,35.12,30.55,54.34,43.07,422584,37917,7573,5225,943,474242,89.11,8,1.6,1.1,0.2,74.28,53.64,33.99,35.88,59.88,44.76,404501,33421,4590,2668,1396,446576,90.58,7.48,1.03,0.6,0.31,73.9,47.98,34.83,40.77,66.67,50.37
25500,"Harrisonburg, VA Metropolitan Statistical Area",Harrisonburg,VA,100562,4014,9530,2264,1183,117553,85.55,3.41,8.11,1.93,1.01,45.52,45.25,51.11,39.34,46.04,37.79,96354,3537,5801,1907,594,108193,89.06,3.27,5.36,1.76,0.55,40.78,40.51,52.22,24.21,29.88,39.55,83572,2869,1027,596,125,88189,94.76,3.25,1.16,0.68,0.14,45.13,28.33,44.48,39.63,32.34,32.95,74139,1651,549,261,109,76709,96.65,2.15,0.72,0.34,0.14,48.65,17.77,39.8,45.95,54.41,44.08
25540,"Hartford-West Hartford-East Hartford, CT Metropolitan Statistical Area",Hartford-West Hartford-East Hartford,CT,881132,117266,130827,38956,18758,1186939,74.24,9.88,11.02,3.28,1.58,66.28,58.98,42.99,45.5,62.66,60.47,888790,113126,107490,29952,9260,1148618,77.38,9.85,9.36,2.61,0.81,65,63.36,32.1,43.51,55.61,54.94,936940,90263,76672,16846,2957,1123678,83.38,8.03,6.82,1.5,0.26,69.25,66.34,31.98,48.36,60.64,57.96,924629,71614,44191,5746,5426,1051606,87.93,6.81,4.2,0.55,0.52,71.35,67.14,33.04,51.83,65.07,63.12
25620,"Hattiesburg, MS Metropolitan Statistical Area",Hattiesburg,MS,94851,37986,2496,1486,1225,138044,68.71,27.52,1.81,1.08,0.89,47.49,40.26,55.68,47.1,60.87,60.4,88509,32256,1460,942,645,123812,71.49,26.05,1.18,0.76,0.52,50.58,21.16,45.86,35.9,54.35,35.15,81092,27022,713,569,207,109603,73.99,24.65,0.65,0.52,0.19,50.7,28.04,50.2,47.59,65.28,32.1,68277,20083,989,304,186,89839,76,22.35,1.1,0.34,0.21,65.03,27.68,42.56,55.21,66.53,27.72
25860,"Hickory-Lenoir-Morganton, NC Metropolitan Statistical Area",Hickory-Lenoir-Morganton,NC,299191,24225,22333,8749,5306,359804,83.15,6.73,6.21,2.43,1.47,45.52,41.57,49.12,39.99,63.82,53.18,292922,24375,13834,8842,1878,341851,85.69,7.13,4.05,2.59,0.55,45.5,39.66,34.83,36.96,44.96,37.78,267020,21334,1764,1751,540,292409,91.32,7.3,0.6,0.6,0.18,43.39,22.53,41.78,42.05,53.52,42.8,161190,14829,935,410,348,177712,90.7,8.34,0.53,0.23,0.2,39.55,15.63,26.88,33.94,48.15,32.78
25980,"Hinesville-Fort Stewart, GA Metropolitan Statistical Area",Hinesville-Fort Stewart,GA,35865,28439,5332,1107,1645,72388,49.55,39.29,7.37,1.53,2.27,28.37,25.24,42.04,30.43,41.8,44.25,33922,29361,5892,1807,932,71914,47.17,40.83,8.19,2.51,1.3,20.3,20.35,24.61,20.42,15.51,15.39,32386,21622,3425,1140,374,58947,54.94,36.68,5.81,1.93,0.63,13.16,19.61,18.63,18.04,15.63,13.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26100,"Holland-Grand Haven, MI Metropolitan Statistical Area",Holland-Grand Haven,MI,224308,3019,20697,6131,4409,258564,86.75,1.17,8,2.37,1.71,43.62,46.05,49.1,36.79,49.05,40.29,211058,3016,16692,5713,1835,238314,88.56,1.27,7,2.4,0.77,40.23,50.12,46.04,24.22,29.71,30.01,175848,936,7946,2388,638,187756,93.66,0.5,4.23,1.27,0.34,41.58,50.61,41.14,40.88,36.89,28.31,150130,623,5005,657,739,157154,95.53,0.4,3.18,0.42,0.47,49.59,52.79,28.14,56.52,43.29,38.24
26180,"Honolulu, HI Metropolitan Statistical Area",Honolulu,HI,191763,33182,70906,465888,140825,902564,21.25,3.68,7.86,51.62,15.6,46.57,35.45,42.77,43.85,59.95,39.85,175633,27134,58729,606247,8413,876156,20.05,3.1,6.7,69.19,0.96,35.16,32.77,39.7,34.03,48.54,26.85,246147,24033,56561,499861,4924,831526,29.6,2.89,6.8,60.11,0.59,43.57,32.36,38.04,48.25,62.59,30.24,231557,15500,54132,429459,23545,754193,30.7,2.06,7.18,56.94,3.12,44.95,33.63,40.98,50.1,64.02,28.19
26300,"Hot Springs, AR Metropolitan Statistical Area",Hot Springs,AR,82073,7882,3688,708,1934,96285,85.24,8.19,3.83,0.74,2.01,50.43,46.55,54.07,45.67,82,81.85,76844,7156,2254,581,1233,88068,87.26,8.13,2.56,0.66,1.4,54.8,26.68,23.79,46.51,48.13,21.1,66309,5594,777,226,491,73397,90.34,7.62,1.06,0.31,0.67,62.51,25.13,27.4,45.47,59.73,30.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26380,"Houma-Bayou Cane-Thibodaux, LA Metropolitan Statistical Area",Houma-Bayou Cane-Thibodaux,LA,151666,32911,4848,1998,9706,201129,75.41,16.36,2.41,0.99,4.83,43.37,28.66,53.05,41.94,60.81,54.01,150485,30352,2915,1711,9014,194477,77.38,15.61,1.5,0.88,4.63,45.61,19.36,35.34,41.19,51.21,29.85,145554,26607,2625,1311,6745,182842,79.61,14.55,1.44,0.72,3.69,45.94,13.7,49.4,45.02,63.13,50.11,145453,23488,3250,575,4110,176876,82.23,13.28,1.84,0.33,2.32,53.99,11.17,34.68,53.86,59.71,38.58
26420,"Houston-Sugar Land-Baytown, TX Metropolitan Statistical Area",Houston-Sugar Land-Baytown,TX,2406547,939135,1858990,326622,63968,5595262,43.01,16.78,33.22,5.84,1.14,61.14,52.42,50.33,45.67,58.22,56.75,2274829,799936,1353477,247538,39627,4715407,48.24,16.96,28.7,5.25,0.84,65.12,53.4,50.03,50.81,60.63,57.42,2192483,657304,775972,126971,14436,3767166,58.2,17.45,20.6,3.37,0.38,65.53,47.84,47.96,56.68,64.81,56.31,2065420,567677,452117,50732,21126,3157072,65.42,17.98,14.32,1.61,0.67,73.73,47.58,44.8,67.03,76.18,59.81
26580,"Huntington-Ashland, WV-KY-OH Metropolitan Statistical Area",Huntington-Ashland,WV,269548,7767,2353,1496,3753,284917,94.61,2.73,0.83,0.53,1.32,60.77,53.63,63.51,58.18,73.45,63.28,275422,7822,1973,1602,1830,288649,95.42,2.71,0.68,0.55,0.63,56.82,27.35,38.32,47.53,52.43,37.89,279035,6659,1214,885,396,288189,96.82,2.31,0.42,0.31,0.14,64.68,37.77,45.37,64.87,65.58,49.02,301477,7215,1440,596,622,311350,96.83,2.32,0.46,0.19,0.2,70.86,21.45,41.59,60.76,72.82,44.74
26620,"Huntsville, AL Metropolitan Statistical Area",Huntsville,AL,275408,85163,11889,7949,7714,388123,70.96,21.94,3.06,2.05,1.99,51.87,44.75,43.25,49.51,59.92,51.23,250638,72920,6966,6534,5318,342376,73.21,21.3,2.03,1.91,1.55,54.3,31.72,41.09,43.08,57.52,39.27,228802,54932,3245,4294,1774,293047,78.08,18.75,1.11,1.47,0.61,55.97,30.64,44.11,49.68,63.45,32.19,192649,45200,2369,1491,1262,242971,79.29,18.6,0.98,0.61,0.52,54.59,29.68,43.74,48.99,65.19,34.54
26820,"Idaho Falls, ID Metropolitan Statistical Area",Idaho Falls,ID,104114,523,11442,900,2151,119130,87.4,0.44,9.6,0.76,1.81,54.16,24.33,44.61,61.53,69.04,51.78,91416,544,7610,1070,1037,101677,89.91,0.54,7.48,1.05,1.02,27.17,30.04,20.16,33.23,23.7,37.81,83098,289,4165,703,495,88750,93.63,0.33,4.69,0.79,0.56,38.55,28.6,26.09,42.37,25.2,39.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26900,"Indianapolis-Carmel, IN Metropolitan Statistical Area",Indianapolis-Carmel,IN,1315493,243507,79474,30645,26688,1695807,77.57,14.36,4.69,1.81,1.57,66.02,47.92,46.18,50.5,64.59,55.32,1229018,221040,41544,23405,10097,1525104,80.59,14.49,2.72,1.53,0.66,71.04,43.76,37.57,50.91,59.93,41.67,1097252,172314,11360,9987,3304,1294217,84.78,13.31,0.88,0.77,0.26,74.43,25.79,37.75,61.33,66.64,33.78,992733,156321,8839,5149,3533,1166575,85.1,13.4,0.76,0.44,0.3,78.8,27.5,37.37,66.04,72.14,36.72
26980,"Iowa City, IA Metropolitan Statistical Area",Iowa City,IA,129186,4674,4982,6105,2015,146962,87.9,3.18,3.39,4.15,1.37,49.36,41.49,35.73,42.65,38.48,47.62,118457,3777,3345,5176,921,131676,89.96,2.87,2.54,3.93,0.7,38.56,21.3,41.42,25.14,24.33,35.99,107962,2031,1631,3860,247,115731,93.29,1.75,1.41,3.34,0.21,35.54,21.5,46.34,20.1,31.49,33.01,77755,1182,829,1326,625,81717,95.15,1.45,1.01,1.62,0.76,35.54,14.93,33.43,22.71,23.05,24.27
27060,"Ithaca, NY Metropolitan Statistical Area",Ithaca,NY,81430,3363,3832,9485,2473,100583,80.96,3.34,3.81,9.43,2.46,45.98,36.31,53.76,37.77,50.07,37.89,80916,3915,2968,7688,1014,96501,83.85,4.06,3.08,7.97,1.05,31.29,31.15,50.59,21.45,44.58,28.66,83475,3023,2117,5088,394,94097,88.71,3.21,2.25,5.41,0.42,38.48,33.22,49.84,32.15,45.26,19.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27100,"Jackson, MI Metropolitan Statistical Area",Jackson,MI,139813,12714,4467,1253,3374,161621,86.51,7.87,2.76,0.78,2.09,63.58,32.92,61.06,58.22,79.21,65.76,138528,13583,3493,1141,1677,158422,87.44,8.57,2.2,0.72,1.06,64.91,29.84,33.58,42.61,68.21,39.51,134283,11822,2303,641,707,149756,89.67,7.89,1.54,0.43,0.47,69.84,29.73,39.93,48.57,77.42,49.66,137603,10730,1807,513,842,151495,90.83,7.08,1.19,0.34,0.56,73.96,32.76,37.7,51.67,76.95,48.97
27140,"Jackson, MS Metropolitan Statistical Area",Jackson,MS,267706,248428,8526,5191,2952,532803,50.24,46.63,1.6,0.97,0.55,54.69,52.11,53.06,54.52,75.07,68.33,261282,225606,4890,3812,1607,497197,52.55,45.38,0.98,0.77,0.32,57.42,31.55,34.96,41.44,64.46,42.95,253571,189062,2119,1749,440,446941,56.73,42.3,0.47,0.39,0.1,62.44,26.2,35.3,49.03,68.43,37.88,209687,147946,2822,859,724,362038,57.92,40.86,0.78,0.24,0.2,68.62,42.96,37.38,34.41,64.04,45.62
27180,"Jackson, TN Metropolitan Statistical Area",Jackson,TN,73254,33846,3145,965,1242,112452,65.14,30.1,2.8,0.86,1.1,48.08,46.25,53.57,52.23,54.24,44.2,72765,31584,1722,770,536,107377,67.77,29.41,1.6,0.72,0.5,56.07,38.01,35.74,42.66,56.72,37.86,64553,25451,429,266,102,90801,71.09,28.03,0.47,0.29,0.11,58.44,32.27,38.72,40.32,56.06,37.2,51697,22056,543,145,105,74546,69.35,29.59,0.73,0.19,0.14,65.78,42.27,38.06,30.17,57.27,46.53
27260,"Jacksonville, FL Metropolitan Statistical Area",Jacksonville,FL,875059,284342,73746,39616,21921,1294684,67.59,21.96,5.7,3.06,1.69,52.76,30.12,37.37,46.46,56.61,30.91,793668,244297,42541,30851,11393,1122750,70.69,21.76,3.79,2.75,1.01,53.36,26.6,35.47,47.82,55.3,20.75,699236,181106,22327,14320,2848,919837,76.02,19.69,2.43,1.56,0.31,57.8,21.76,34.37,57.42,63.71,22.5,557113,156308,13231,5904,2807,735363,75.76,21.26,1.8,0.8,0.38,67.71,22.17,40.06,60.46,75.81,30.49
27340,"Jacksonville, NC Metropolitan Statistical Area",Jacksonville,NC,116513,28483,11602,3279,5304,165181,70.54,17.24,7.02,1.99,3.21,27.88,20.44,27.91,26.3,30.05,25.36,104600,28744,10896,3812,2303,150355,69.57,19.12,7.25,2.54,1.53,26.15,26.74,25.49,22.03,17.96,22.31,108890,29137,8035,2740,1036,149838,72.67,19.45,5.36,1.83,0.69,22.62,23.73,29.09,16.92,23.77,23.57,83741,22410,4373,1284,976,112784,74.25,19.87,3.88,1.14,0.87,32.5,34.52,31.54,23.86,37.02,28.66
27500,"Janesville, WI Metropolitan Statistical Area",Janesville,WI,137930,7356,9647,1595,2301,158829,86.84,4.63,6.07,1,1.45,60.71,44.12,51.86,37.29,71.84,66.61,135884,7822,5953,1580,1068,152307,89.22,5.14,3.91,1.04,0.7,58.67,40.04,28.37,30.35,48.36,35.67,129788,6593,1754,932,443,139510,93.03,4.73,1.26,0.67,0.32,67.67,25.35,35.52,49.18,58.08,34.72,132785,4660,958,516,501,139420,95.24,3.34,0.69,0.37,0.36,69.32,22.78,29.29,56.26,62.03,34.35
27620,"Jefferson City, MO Metropolitan Statistical Area",Jefferson City,MO,128619,9987,2642,1200,2983,145431,88.44,6.87,1.82,0.83,2.05,51.12,34.11,63.08,45.69,47.05,62.78,125259,10474,1804,1172,1343,140052,89.44,7.48,1.29,0.84,0.96,53.1,26.98,38.45,46.86,35.7,38.23,112576,6550,720,412,446,120704,93.27,5.43,0.6,0.34,0.37,53.37,21.71,29.43,43.77,43.25,32.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27740,"Johnson City, TN Metropolitan Statistical Area",Johnson City,TN,180036,5707,3946,1037,2665,193391,93.09,2.95,2.04,0.54,1.38,51.61,43.78,55.59,49.41,59.41,56.08,171735,5137,2328,1200,1207,181607,94.56,2.83,1.28,0.66,0.66,50.76,23.43,36.97,48,41,29.95,155105,3726,759,508,271,160369,96.72,2.32,0.47,0.32,0.17,56.6,21.11,42.74,55.36,55.03,38.96,150520,3418,784,304,296,155322,96.91,2.2,0.5,0.2,0.19,63.75,16.7,39.31,63.01,62.33,39.4
27780,"Johnstown, PA Metropolitan Statistical Area",Johnstown,PA,136622,4790,1770,812,1225,145219,94.08,3.3,1.22,0.56,0.84,63.34,44.78,67.14,50.68,83.06,79.96,145330,4721,1352,734,461,152598,95.24,3.09,0.89,0.48,0.3,63.06,40.5,42.97,39.03,67.52,52.65,157800,3682,985,373,189,163029,96.79,2.26,0.6,0.23,0.12,68.6,36.36,41.13,47.37,70.34,48.18,178331,3377,955,369,231,183263,97.31,1.84,0.52,0.2,0.13,72.23,29.36,44.1,57.44,72.01,41.93
27860,"Jonesboro, AR Metropolitan Statistical Area",Jonesboro,AR,98378,11992,3723,783,1463,116339,84.56,10.31,3.2,0.67,1.26,40.77,39.67,55.49,32.48,46.96,54.16,95661,8393,2105,710,893,107762,88.77,7.79,1.95,0.66,0.83,42.02,24.13,40.43,22.18,30.95,33.98,86925,5534,510,411,240,93620,92.85,5.91,0.54,0.44,0.26,53.54,19.02,49.51,47.4,39.02,43.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27900,"Joplin, MO Metropolitan Statistical Area",Joplin,MO,151368,2280,8559,1643,6600,170450,88.8,1.34,5.02,0.96,3.87,42.42,46.97,53.91,50.1,60.79,68.01,143978,2368,4762,1360,4854,157322,91.52,1.51,3.03,0.86,3.09,38.48,33.27,26.49,40.97,36.8,33.32,129287,1320,1150,718,2435,134910,95.83,0.98,0.85,0.53,1.8,52.75,16.72,36.68,47.25,53.79,35.84,123877,1140,847,412,1237,127513,97.15,0.89,0.66,0.32,0.97,57.31,19.34,37.07,57.47,60.58,40.45
28020,"Kalamazoo-Portage, MI Metropolitan Statistical Area",Kalamazoo-Portage,MI,265854,28093,15672,5615,7845,323079,82.29,8.7,4.85,1.74,2.43,48.96,42.37,46.66,50.7,56.86,65.26,263646,29658,11945,5477,4140,314866,83.73,9.42,3.79,1.74,1.31,48.63,39.42,38.63,42.42,51.24,55.89,257818,24311,6204,3316,1822,293471,87.85,8.28,2.11,1.13,0.62,53.2,32.12,41.74,40.59,60.17,53.3,250528,20717,4104,1498,2345,279192,89.73,7.42,1.47,0.54,0.84,55.88,31.69,36.64,45.29,58.98,46.61
28100,"Kankakee-Bradley, IL Metropolitan Statistical Area",Kankakee-Bradley,IL,84445,16730,7868,1014,1187,111244,75.91,15.04,7.07,0.91,1.07,66.3,45.36,42.58,34.89,77.68,64.49,80829,16485,4959,884,676,103833,77.85,15.88,4.78,0.85,0.65,70.25,41.39,34.19,39.57,73.78,54.64,79208,14293,1946,618,190,96255,82.29,14.85,2.02,0.64,0.2,72.1,33.87,37.32,55.85,71.62,44.76,86036,14836,1252,377,425,102926,83.59,14.41,1.22,0.37,0.41,71.57,32,38.84,60.97,74.41,50.33
28140,"Kansas City, MO-KS Metropolitan Statistical Area",Kansas City,MO,1548630,240007,140903,42145,42112,2013797,76.9,11.92,7,2.09,2.09,65.81,48.87,47.27,58.32,68.74,54.72,1448859,235877,93893,35893,21516,1836038,78.91,12.85,5.11,1.95,1.17,69.35,45.53,35.38,59.25,64.85,38.12,1365421,199671,46003,16942,8491,1636528,83.43,12.2,2.81,1.04,0.52,72.87,39.49,34.39,64.08,69.5,37,1153798,177563,33133,8491,8910,1381895,83.49,12.85,2.4,0.61,0.64,77.67,40.37,32.18,70.86,74.65,41.89
28420,"Kennewick-Pasco-Richland, WA Metropolitan Statistical Area",Kennewick-Pasco-Richland,WA,157147,3367,60015,5358,4947,230834,68.08,1.46,26,2.32,2.14,38.86,47.45,31.81,47.82,47.43,60.48,139927,2974,40838,4988,3095,191822,72.95,1.55,21.29,2.6,1.61,35.74,52.63,22.44,33.61,31.23,54.53,123562,2305,19940,3001,1225,150033,82.36,1.54,13.29,2,0.82,43.09,51.03,29.61,36.78,39.36,46.72,128937,2292,10010,1726,1504,144469,89.25,1.59,6.93,1.19,1.04,51.23,47.49,27.67,43.71,48.76,54.05
28660,"Killeen-Temple-Fort Hood, TX Metropolitan Statistical Area",Killeen-Temple-Fort Hood,TX,208010,72740,67378,8672,11882,368682,56.42,19.73,18.28,2.35,3.22,42.8,26.37,44.57,28.72,32.93,37.48,195743,67466,51802,11084,4619,330714,59.19,20.4,15.66,3.35,1.4,42.16,24.44,38.77,26.51,21.61,31.62,178910,48511,32991,6811,1599,268822,66.55,18.05,12.27,2.53,0.59,42.93,22.88,41.87,29.5,27.23,36.64,150158,36042,22070,4222,2164,214656,69.95,16.79,10.28,1.97,1.01,50.04,29.66,41.09,30.39,37.44,31.86
28700,"Kingsport-Bristol-Bristol, TN-VA Metropolitan Statistical Area",Kingsport-Bristol-Bristol,TN,289116,5904,2989,1508,3598,303115,95.38,1.95,0.99,0.5,1.19,50.25,45.36,51.56,48.54,62.8,56.14,287385,5961,2097,1309,1732,298484,96.28,2,0.7,0.44,0.58,45.02,18.86,31.12,36.6,42.56,30.13,268353,5173,931,702,519,275678,97.34,1.88,0.34,0.25,0.19,51.29,18.56,40.02,48.16,55.55,38.04,270800,5463,1238,402,413,278316,97.3,1.96,0.44,0.14,0.15,59.79,21.28,43.76,56.36,65.65,50.43
28740,"Kingston, NY Metropolitan Statistical Area",Kingston,NY,151810,10048,13237,3038,3377,181510,83.64,5.54,7.29,1.67,1.86,52.44,39.94,47.9,36.9,54.61,47.13,152064,10321,10941,2669,1754,177749,85.55,5.81,6.16,1.5,0.99,41.55,36.27,25.5,26.99,40.44,37.24,148769,7198,6832,1902,603,165304,90,4.35,4.13,1.15,0.36,45.53,41.33,30.47,31.07,47.41,46.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28940,"Knoxville, TN Metropolitan Statistical Area",Knoxville,TN,600567,45087,15428,9164,10383,680629,88.24,6.62,2.27,1.35,1.53,53.21,40.55,53.08,55.95,63.46,53.07,554349,41122,7744,7632,5232,616079,89.98,6.67,1.26,1.24,0.85,56.02,25.39,40.43,48.62,58.89,35.2,490859,35419,2937,4259,1443,534917,91.76,6.62,0.55,0.8,0.27,60.81,26.72,49.97,57.73,68.57,37.23,436888,32991,2952,2083,1603,476517,91.68,6.92,0.62,0.44,0.34,66.28,20.63,51.78,61.53,71.62,47.14
29020,"Kokomo, IN Metropolitan Statistical Area",Kokomo,IN,89298,5942,2127,1009,1364,99740,89.53,5.96,2.13,1.01,1.37,49.4,25.54,65.17,41.53,65.1,63.26,91566,6103,1910,1118,844,101541,90.18,6.01,1.88,1.1,0.83,46.9,22.46,38.91,34.28,50.58,40.87,90618,4375,1178,493,282,96946,93.47,4.51,1.22,0.51,0.29,57.38,24.82,32.43,51.18,54.35,37.34,97774,4259,1052,289,341,103715,94.27,4.11,1.01,0.28,0.33,72.18,28.09,31.44,61.82,71.08,38.97
29100,"La Crosse, WI-MN Metropolitan Statistical Area",La Crosse,WI,122234,1367,1422,4102,1829,130954,93.34,1.04,1.09,3.13,1.4,49.51,30.8,40.01,55.97,44.83,35.2,119670,1376,1111,3866,815,126838,94.35,1.08,0.88,3.05,0.64,36.21,18.02,37.87,24.24,17.22,26.53,112291,429,677,2596,408,116401,96.47,0.37,0.58,2.23,0.35,41.99,28.49,60.98,27.11,33.19,39.66,108125,179,390,285,459,109438,98.8,0.16,0.36,0.26,0.42,39.56,18.21,28.3,29.88,37.88,22.58
29140,"Lafayette, IN Metropolitan Statistical Area",Lafayette,IN,161718,5492,12587,8522,2794,191113,84.62,2.87,6.59,4.46,1.46,44.16,37.99,61.99,35.58,58.37,68.26,157106,4231,8670,7234,1300,178541,87.99,2.37,4.86,4.05,0.73,34.44,37.95,55.68,27.37,48.18,64,148674,2661,2307,4788,418,158848,93.6,1.68,1.45,3.01,0.26,38.75,27.81,58.02,23.54,41.54,40.92,116014,2026,1385,1669,608,121702,95.33,1.66,1.14,1.37,0.5,38.08,26.98,51.58,23.42,43.27,39.39
29180,"Lafayette, LA Metropolitan Statistical Area",Lafayette,LA,176688,68296,5923,3082,2403,256392,68.91,26.64,2.31,1.2,0.94,47.68,31.61,40.6,52.69,61.38,42.26,169575,61405,3725,2873,1508,239086,70.93,25.68,1.56,1.2,0.63,48.77,18.11,31.98,48.82,59.15,26.73,151896,51095,3115,1873,761,208740,72.77,24.48,1.49,0.9,0.36,49.65,16.81,44.78,46.75,70.75,42.16,114922,29963,3721,643,768,150017,76.61,19.97,2.48,0.43,0.51,55.66,12.65,31.81,49.06,58.93,22.42
29340,"Lake Charles, LA Metropolitan Statistical Area",Lake Charles,LA,139234,45366,4009,1352,2644,192605,72.29,23.55,2.08,0.7,1.37,62.25,37.18,59.07,55.49,68.7,62.98,142960,44879,2678,1528,1523,193568,73.86,23.19,1.38,0.79,0.79,61.73,19.73,34.09,51.33,56.62,27.24,135501,38763,1988,588,550,177390,76.39,21.85,1.12,0.33,0.31,63.4,16.16,37.77,53.61,65.19,31.42,128321,35851,2233,395,423,167223,76.74,21.44,1.34,0.24,0.25,67.85,20.74,38.32,52.19,71.3,37.22
29404,"Lake County-Kenosha County, IL-WI Metropolitan Division",Lake County-Kenosha County,IL,607199,55731,146411,42482,13475,865298,70.17,6.44,16.92,4.91,1.56,64.76,57.26,40.61,41.06,66.42,57.83,600255,54483,103473,29960,5762,793933,75.61,6.86,13.03,3.77,0.73,65.31,58.32,36.27,38.75,62.82,58.48,546789,38926,44150,12787,1947,644599,84.83,6.04,6.85,1.98,0.3,69.87,51.4,36.3,44.31,62.32,50.53,499061,30692,24642,6053,3061,563509,88.56,5.45,4.37,1.07,0.54,72.63,44.92,36.23,50.35,63.16,49.67
